25099,0.00082248
25203,0.00060034
25307,0.0005575
25411,0.001236
25516,0.0010667
25620,0.0014921
25724,0.00098527
25828,0.00068366
25932,0.00071266
26036,0.00058743
26140,0.00099284
26245,0.0011565
26349,0.00067361
26453,0.00067977
26557,0.00037703
26661,0.00081551
26765,0.00040158
26869,0.0013883
26974,0.0010452
27078,0.0010795
27182,0.00056219
27286,0.0010124
27390,0.0017281
27494,0.001353
27598,0.00074682
27703,0.00056724
27807,0.0014329
27911,0.00073881
28015,0.00088377
28119,0.0012358
28223,0.0011431
28327,0.0011206
28432,0.00099379
28536,0.0012144
28640,0.00091331
28744,0.0016745
28848,0.0010588
28952,0.00072452
29056,0.0013398
29161,0.0010187
29265,0.0015037
29369,0.00080499
29473,0.0014277
29577,0.0018637
29681,0.0017583
29785,0.00078369
29890,0.0020659
29994,0.0024304
30098,0.0017988
30202,0.0025979
30306,0.0018445
30410,0.0018874
30514,0.0022014
30619,0.0016953
30723,0.0020888
30827,0.0019822
30931,0.0033452
31035,0.0020091
31139,0.0021265
31243,0.0020191
31348,0.0024302
31452,0.0023484
31556,0.002248
31660,0.0035668
31764,0.0023538
31868,0.0023556
31973,0.0019978
32077,0.0019556
32181,0.0028255
32285,0.0034953
32389,0.0021923
32493,0.0027079
32597,0.0034382
32702,0.0031022
32806,0.0034942
32910,0.0039534
33014,0.0038418
33118,0.004097
33222,0.0031587
33326,0.0036583
33431,0.0042774
33535,0.0035633
33639,0.0049961
33743,0.0038582
33847,0.0041817
33951,0.0044053
34055,0.0039965
34160,0.0050124
34264,0.0052099
34368,0.0044001
34472,0.0049247
34576,0.0059569
34680,0.0073248
34784,0.0060392
34889,0.0065657
34993,0.0066366
35097,0.0057694
35201,0.0071198
35305,0.0074343
35409,0.008126
35513,0.0075567
35618,0.0084533
35722,0.0082119
35826,0.0083272
35930,0.0088922
36034,0.0088932
36138,0.0095408
36242,0.0096588
36347,0.010182
36451,0.010562
36555,0.01052
36659,0.011381
36763,0.011946
36867,0.013289
36971,0.012428
37076,0.01437
37180,0.013875
37284,0.015439
37388,0.015846
37492,0.017946
37596,0.017931
37700,0.018707
37805,0.018551
37909,0.021405
38013,0.021373
38117,0.022147
38221,0.025508
38325,0.026969
38429,0.02944
38534,0.030962
38638,0.03292
38742,0.036524
38846,0.039898
38950,0.045557
39054,0.050172
39159,0.057956
39263,0.06288
39367,0.076955
39471,0.090292
39575,0.11242
39679,0.15088
39783,0.2212
39888,0.42544
39992,4.5381
40096,0.56175
40200,0.25912
40304,0.17204
40408,0.12631
40512,0.10256
40617,0.086246
40721,0.073166
40825,0.065282
40929,0.058036
41033,0.051285
41137,0.046767
41241,0.042629
41346,0.04022
41450,0.037606
41554,0.035192
41658,0.03293
41762,0.031608
41866,0.029056
41970,0.02892
42075,0.026796
42179,0.025608
42283,0.024786
42387,0.023044
42491,0.022695
42595,0.021557
42699,0.020206
42804,0.019909
42908,0.02014
43012,0.019221
43116,0.019138
43220,0.018224
43324,0.017144
43428,0.01657
43533,0.016354
43637,0.015945
43741,0.015886
43845,0.014938
43949,0.014444
44053,0.014799
44157,0.0133
44262,0.014398
44366,0.013673
44470,0.013438
44574,0.013313
44678,0.012805
44782,0.012274
44886,0.012419
44991,0.012075
45095,0.011817
45199,0.011325
45303,0.01133
45407,0.010821
45511,0.011033
45615,0.010435
45720,0.010525
45824,0.0102
45928,0.0097179
46032,0.010087
46136,0.0098293
46240,0.0096646
46345,0.0093076
46449,0.0089768
46553,0.0092215
46657,0.0092645
46761,0.0087324
46865,0.0089202
46969,0.0084077
47074,0.008341
47178,0.0080473
47282,0.008325
47386,0.0081575
47490,0.0080393
47594,0.007735
47698,0.0074817
47803,0.0073069
47907,0.0070518
48011,0.0069843
48115,0.0068145
48219,0.0070298
48323,0.0066868
48427,0.0068131
48532,0.006828
48636,0.0063247
48740,0.0065737
48844,0.0066874
48948,0.0065148
49052,0.0067506
49156,0.0064091
49261,0.0061566
49365,0.0062185
49469,0.0060459
49573,0.0057815
49677,0.0056401
49781,0.0059793
49885,0.005007
49990,0.0056369
50094,0.0058182
50198,0.0054275
50302,0.0055048
50406,0.005067
50510,0.0051344
50614,0.0048916
50719,0.0052557
50823,0.0048993
50927,0.0051627
51031,0.0048333
51135,0.0043984
51239,0.0048019
51343,0.004615
51448,0.0045275
51552,0.0045187
51656,0.0042076
51760,0.0040908
51864,0.0044472
51968,0.0043548
52072,0.0041864
52177,0.0046002
52281,0.0043645
52385,0.0041391
52489,0.0045297
52593,0.0041727
52697,0.0037638
52801,0.0041321
52906,0.0038412
53010,0.0040352
53114,0.004096
53218,0.0040051
53322,0.0038133
53426,0.0036522
53531,0.0035753
53635,0.0037458
53739,0.003983
53843,0.0036553
53947,0.0031683
54051,0.0035551
54155,0.0035272
54260,0.0033114
54364,0.0035621
54468,0.0034628
54572,0.0035623
54676,0.0033839
54780,0.0035203
54884,0.0031767
54989,0.0031456
55093,0.0032491
55197,0.0032628
55301,0.003226
55405,0.0030336
55509,0.0032866
55613,0.0034051
55718,0.0031372
55822,0.0030881
55926,0.0032085
56030,0.003227
56134,0.0030398
56238,0.0030181
56342,0.0031824
56447,0.0029345
56551,0.0027762
56655,0.0028502
56759,0.0028932
56863,0.0030529
56967,0.0027587
57071,0.002885
57176,0.0027533
57280,0.0029074
57384,0.0027674
57488,0.0029479
57592,0.0028429
57696,0.0030116
57800,0.0028401
57905,0.0029721
58009,0.0028776
58113,0.0027768
58217,0.0032352
58321,0.0031859
58425,0.0032447
58529,0.0032242
58634,0.0033445
58738,0.0033365
58842,0.0033636
58946,0.0036629
59050,0.0039904
59154,0.0046093
59258,0.0046234
59363,0.005445
59467,0.0057249
59571,0.0065129
59675,0.0088227
59779,0.012372
59883,0.022875
59988,0.093601
60092,0.039597
60196,0.016152
60300,0.010867
60404,0.0081012
60508,0.0065111
60612,0.0059395
60717,0.0047386
